schema_version,bin,n,proj,actual,played,ratio,population,position,horizon
1,"(0.4, 0.6]",408,0.479565023119,0.463235294118,0.9632352941176471,1.03525147848,all_eligible,unknown,1
1,"(0.6, 0.8]",161,0.697688730988,0.496894409938,0.9254658385093167,1.40409857111,all_eligible,unknown,1
1,"(0.8, 1.0]",85,0.89637326646,0.611764705882,0.8588235294117647,1.46522553171,all_eligible,unknown,1
1,"(1.0, inf]",426,1.72785254208,1.41079812207,0.863849765258216,1.22473408141,all_eligible,unknown,1
1,"(-0.001, 0.05]",1542,0.036978061333,0.0661478599222,0.6005188067444877,0.559021280151,all_eligible,unknown,2-3
1,"(0.05, 0.1]",2796,0.072994118987,0.0922746781116,0.6570100143061517,0.791052545301,all_eligible,unknown,2-3
1,"(0.1, 0.15]",1758,0.123723154019,0.163253697383,0.6843003412969283,0.757858204756,all_eligible,unknown,2-3
1,"(0.15, 0.2]",1213,0.172585616306,0.188788128607,0.6999175597691674,0.914176212134,all_eligible,unknown,2-3
1,"(0.2, 0.3]",1300,0.243929086666,0.283076923077,0.84,0.861706012679,all_eligible,unknown,2-3
1,"(0.3, 0.4]",748,0.343319179749,0.363636363636,0.9278074866310161,0.944127744309,all_eligible,unknown,2-3
1,"(0.4, 0.6]",754,0.479780978127,0.417771883289,0.9429708222811671,1.14842811907,all_eligible,unknown,2-3
1,"(0.6, 0.8]",323,0.685704522865,0.541795665635,0.9195046439628483,1.26561463363,all_eligible,unknown,2-3
1,"(0.8, 1.0]",189,0.894948805847,0.582010582011,0.8571428571428571,1.53768476641,all_eligible,unknown,2-3
1,"(1.0, inf]",818,1.74453255576,1.45965770171,0.8557457212713936,1.19516551978,all_eligible,unknown,2-3
1,"(-0.001, 0.05]",2113,0.0372102046203,0.0757217226692,0.6204448651206815,0.491407264767,all_eligible,unknown,4-6
1,"(0.05, 0.1]",3787,0.0727868583532,0.115658832849,0.6664906258251915,0.629323818684,all_eligible,unknown,4-6
1,"(0.1, 0.15]",2484,0.122628578767,0.166666666667,0.711352657004831,0.735771472604,all_eligible,unknown,4-6
1,"(0.15, 0.2]",1675,0.17341679759,0.230447761194,0.684179104477612,0.752521077625,all_eligible,unknown,4-6
1,"(0.2, 0.3]",1881,0.244559902462,0.272195640617,0.822434875066454,0.898471047912,all_eligible,unknown,4-6
1,"(0.3, 0.4]",1005,0.345808581903,0.363184079602,0.9243781094527364,0.952157876197,all_eligible,unknown,4-6
1,"(0.4, 0.6]",1037,0.481352760102,0.428158148505,0.926711668273867,1.12424056808,all_eligible,unknown,4-6
1,"(0.6, 0.8]",445,0.692360431767,0.561797752809,0.9168539325842696,1.23240156855,all_eligible,unknown,4-6
1,"(0.8, 1.0]",243,0.897309412462,0.674897119342,0.7818930041152263,1.32954992212,all_eligible,unknown,4-6
1,"(1.0, inf]",1128,1.74652088255,1.41312056738,0.8430851063829787,1.23593196707,all_eligible,unknown,4-6
1,"(-0.001, 0.05]",1868,0.0380724638843,0.0813704496788,0.6177730192719486,0.467890542999,all_eligible,unknown,7+
1,"(0.05, 0.1]",3791,0.0730086244339,0.105249274598,0.6829332629912952,0.693673421626,all_eligible,unknown,7+
1,"(0.1, 0.15]",2415,0.123880768866,0.185507246377,0.7271221532091098,0.667794769667,all_eligible,unknown,7+
1,"(0.15, 0.2]",1699,0.173755702266,0.214832254267,0.6662742789876398,0.80879709082,all_eligible,unknown,7+
